model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,195,908,58328,372621,SepSeq,SepSeq,0.34922561500570737
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,220,984,58298,372488,SepSeq,SepSeq,0.3461346920230426
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,205,899,77689,496451,SepSeq,SepSeq,0.44968393800081685
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,210,923,58265,372334,SepSeq,SepSeq,0.3643479119928088
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,211,931,58268,372350,SepSeq,SepSeq,0.35648535899235867
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,192,844,38876,248394,SepSeq,SepSeq,0.2528489600226749
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,190,961,58264,372328,SepSeq,SepSeq,0.34345368199865334
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,199,858,58261,372327,SepSeq,SepSeq,0.35824812899227254
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,202,875,77678,496411,SepSeq,SepSeq,0.45274474198231474
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,212,925,58268,372371,SepSeq,SepSeq,0.38046582500101067
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,216,947,38846,248240,SepSeq,SepSeq,0.24766462101251818
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,170,768,38855,248266,SepSeq,SepSeq,0.23967278900090605
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,198,869,58265,372334,SepSeq,SepSeq,0.33999742299783975
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,215,940,38862,248315,SepSeq,SepSeq,0.2537483769992832
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,211,928,58261,372319,SepSeq,SepSeq,0.360802071983926
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,155,739,38847,248240,SepSeq,SepSeq,0.23517323299893178
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,196,843,38839,248204,SepSeq,SepSeq,0.23583529199822806
Volksbank_learnresult_MAESTRO_fix,7,14,98,2,146,701,38848,248239,SepSeq,SepSeq,0.22202991601079702
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,161,811,58258,372306,SepSeq,SepSeq,0.36459292299696244
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,201,867,58261,372317,SepSeq,SepSeq,0.35374542901990935
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,173,749,38849,248244,SepSeq,SepSeq,0.2413612859963905
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,213,932,38885,248405,SepSeq,SepSeq,0.24735757798771374
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,188,817,58260,372314,SepSeq,SepSeq,0.351222156023141
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,213,927,77680,496433,SepSeq,SepSeq,0.45508718900964595
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,200,875,77682,496423,SepSeq,SepSeq,0.449194725981215
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,173,773,38849,248269,SepSeq,SepSeq,0.24511161001282744
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,197,889,58261,372315,SepSeq,SepSeq,0.38520057799178176
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,186,806,58264,372335,SepSeq,SepSeq,0.36012459799530916
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,200,885,58263,372326,SepSeq,SepSeq,0.33924416900845245
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,186,852,58304,372518,SepSeq,SepSeq,0.3420133169856854
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,214,935,38864,248339,SepSeq,SepSeq,0.2499655699939467
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,193,850,58265,372331,SepSeq,SepSeq,0.336238868010696
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,194,852,58305,372511,SepSeq,SepSeq,0.3404522619966883
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,195,863,58267,372346,SepSeq,SepSeq,0.36915651298477314
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,180,775,77677,496409,SepSeq,SepSeq,0.4477716870023869
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,170,832,77682,496424,SepSeq,SepSeq,0.4461689089948777
Volksbank_learnresult_MAESTRO_fix,7,14,98,2,139,671,77685,496435,SepSeq,SepSeq,0.41441291899536736
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,205,905,77700,496519,SepSeq,SepSeq,0.4589070730144158
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,224,1119,77683,496428,SepSeq,SepSeq,0.4386074539797846
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,217,946,58265,372338,SepSeq,SepSeq,0.35305794698069803
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,173,767,58261,372323,SepSeq,SepSeq,0.36821495500043966
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,250,1156,58267,372351,SepSeq,SepSeq,0.3474803259887267
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,164,779,58267,372365,SepSeq,SepSeq,0.3540817839966621
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,190,836,58275,372388,SepSeq,SepSeq,0.3506446980172768
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,199,866,58263,372326,SepSeq,SepSeq,0.35369265600456856
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,212,932,38903,248484,SepSeq,SepSeq,0.2468102569982875
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,201,896,77676,496400,SepSeq,SepSeq,0.442078185005812
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,167,746,38858,248318,SepSeq,SepSeq,0.24870987300528213
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,200,866,58261,372320,SepSeq,SepSeq,0.3773253840045072
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,192,831,58276,372387,SepSeq,SepSeq,0.33761248900555074
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,165,777,38838,248200,SepSeq,SepSeq,0.2340207060042303
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,231,1101,38869,248348,SepSeq,SepSeq,0.2521772680047434
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,216,944,58268,372368,SepSeq,SepSeq,0.3464309560076799
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,194,872,38875,248366,SepSeq,SepSeq,0.24292231400613673
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,204,987,38863,248309,SepSeq,SepSeq,0.23155352199682966
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,168,757,38851,248262,SepSeq,SepSeq,0.24253497400786728
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,209,926,58283,372414,SepSeq,SepSeq,0.3486336540081538
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,188,831,58261,372315,SepSeq,SepSeq,0.35203550101141445
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,206,900,77682,496423,SepSeq,SepSeq,0.43643801897997037
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,193,837,77693,496492,SepSeq,SepSeq,0.4742376259819139
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,173,771,58261,372316,SepSeq,SepSeq,0.34248443198157474
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,181,786,77685,496436,SepSeq,SepSeq,0.4565172730071936
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,196,848,38894,248450,SepSeq,SepSeq,0.24125982300029136
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,132,602,38867,248326,SepSeq,SepSeq,0.23422953399131075
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,177,833,58277,372380,SepSeq,SepSeq,0.33779885998228565
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,174,773,58257,372304,SepSeq,SepSeq,0.3459215489856433
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,220,1029,58266,372342,SepSeq,SepSeq,0.3625824390037451
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,232,1118,58271,372372,SepSeq,SepSeq,0.35741968799266033
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,170,761,77684,496440,SepSeq,SepSeq,0.4436507509963121
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,194,878,58267,372350,SepSeq,SepSeq,0.3437516869744286
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,191,849,58271,372358,SepSeq,SepSeq,0.35664984298637137
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,169,761,77681,496425,SepSeq,SepSeq,0.44388868199894205
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,173,736,58259,372309,SepSeq,SepSeq,0.34336050401907414
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,555,958,77679,496416,ADS,SepSeq,0.4782827779999934
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,554,872,38890,248425,ADS,SepSeq,0.2938780100084841
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,562,957,38857,248282,ADS,SepSeq,0.26426678500138223
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,566,1034,58271,372358,ADS,SepSeq,0.36473532099626027
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,598,1059,77685,496437,ADS,SepSeq,0.4774190930183977
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,577,1012,77684,496430,ADS,SepSeq,0.4865527290094178
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,573,953,77678,496409,ADS,SepSeq,0.476753622002434
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,581,964,58279,372388,ADS,SepSeq,0.3912489489885047
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,566,907,58258,372302,ADS,SepSeq,0.3888798889820464
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,577,994,77716,496556,ADS,SepSeq,0.47628866400918923
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,585,1019,58262,372318,ADS,SepSeq,0.3728387210285291
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,575,1061,38841,248218,ADS,SepSeq,0.2726392770127859
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,571,897,38891,248436,ADS,SepSeq,0.2834886100026779
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,571,1007,77682,496423,ADS,SepSeq,0.4950291449786164
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,557,949,38843,248218,ADS,SepSeq,0.2642609150207136
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,553,943,58270,372355,ADS,SepSeq,0.36331762999179773
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,583,1031,58285,372425,ADS,SepSeq,0.37620248898747377
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,560,995,58268,372346,ADS,SepSeq,0.3756316549843177
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,573,953,77680,496413,ADS,SepSeq,0.4747730889939703
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,583,997,38906,248501,ADS,SepSeq,0.266732169984607
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,568,942,58258,372303,ADS,SepSeq,0.39276632500695996
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,577,1026,77683,496431,ADS,SepSeq,0.5036727120168507
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,551,924,38861,248309,ADS,SepSeq,0.27383007397293113
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,567,979,58303,372505,ADS,SepSeq,0.3771823559945915
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,596,1054,58302,372491,ADS,SepSeq,0.3682903730077669
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,567,996,58281,372406,ADS,SepSeq,0.39415160997305065
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,566,948,77684,496432,ADS,SepSeq,0.48095788300270215
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,623,1050,58324,372589,ADS,SepSeq,0.383783488010522
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,576,974,38857,248273,ADS,SepSeq,0.2606028860027436
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,624,1036,77677,496405,ADS,SepSeq,0.4827194180106744
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,574,887,38839,248203,ADS,SepSeq,0.27289143597590737
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,631,1052,38850,248247,ADS,SepSeq,0.2851375899917912
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,569,1073,58264,372342,ADS,SepSeq,0.36940043402137235
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,594,1008,58264,372327,ADS,SepSeq,0.3811203599907458
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,579,923,58274,372368,ADS,SepSeq,0.3915110229863785
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,554,895,58259,372306,ADS,SepSeq,0.38090337699395604
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,568,1004,38843,248228,ADS,SepSeq,0.2739568329998292
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,591,1016,38843,248227,ADS,SepSeq,0.27672993901069276
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,569,1013,58262,372320,ADS,SepSeq,0.3708739540015813
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,571,1013,77675,496395,ADS,SepSeq,0.47937517799437046
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,568,954,77678,496406,ADS,SepSeq,0.4873082470148802
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,573,1014,38861,248299,ADS,SepSeq,0.2677236699964851
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,542,918,38869,248322,ADS,SepSeq,0.282714244996896
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,591,1007,58257,372298,ADS,SepSeq,0.3945685199869331
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,568,935,58267,372340,ADS,SepSeq,0.3583717559813522
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,572,976,58269,372349,ADS,SepSeq,0.3988233329728246
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,575,971,58274,372368,ADS,SepSeq,0.36569381298613735
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,575,1000,38880,248382,ADS,SepSeq,0.2721697840024717
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,583,984,38844,248228,ADS,SepSeq,0.2566893770126626
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,573,1000,58284,372414,ADS,SepSeq,0.37206254398915917
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,569,907,58259,372308,ADS,SepSeq,0.40081404900411144
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,579,934,38845,248232,ADS,SepSeq,0.2884988480072934
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,569,989,58258,372303,ADS,SepSeq,0.3824457569862716
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,566,1010,58266,372337,ADS,SepSeq,0.3693739269801881
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,562,952,58264,372327,ADS,SepSeq,0.367269551003119
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,580,1023,58261,372320,ADS,SepSeq,0.4003940779948607
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,572,994,58264,372331,ADS,SepSeq,0.3621895760006737
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,573,964,38839,248203,ADS,SepSeq,0.287885821016971
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,545,995,58265,372333,ADS,SepSeq,0.380920044000959
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,588,1009,58260,372318,ADS,SepSeq,0.3691365399863571
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,565,1003,58269,372351,ADS,SepSeq,0.36965347098885104
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,548,934,77680,496416,ADS,SepSeq,0.4745549790095538
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,581,1008,77680,496418,ADS,SepSeq,0.4793198879924603
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,567,927,58283,372420,ADS,SepSeq,0.3684002869995311
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,574,1029,38842,248221,ADS,SepSeq,0.2936386019864585
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,572,978,38979,248816,ADS,SepSeq,0.28114613000070676
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,574,986,38868,248330,ADS,SepSeq,0.27728043499519117
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,578,1052,38848,248242,ADS,SepSeq,0.2695797990018036
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,550,930,58262,372321,ADS,SepSeq,0.3581239620107226
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,575,978,77677,496401,ADS,SepSeq,0.4719678340188693
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,574,1036,38851,248260,ADS,SepSeq,0.2612302500056103
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,562,915,58262,372320,ADS,SepSeq,0.3849250900093466
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,563,947,58282,372408,ADS,SepSeq,0.38191645400365815
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,562,1067,58261,372326,ADS,SepSeq,0.37399211700540036
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,560,949,58262,372320,ADS,SepSeq,0.37990683401585557
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,577,1041,38876,248373,ADS,SepSeq,0.2831122899951879
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,566,1012,58271,372355,ADS,SepSeq,0.3881937609985471
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,586,1050,58259,372309,ADS,SepSeq,0.3907387559884228
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,567,926,77687,496440,ADS,SepSeq,0.4629725380218588
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,583,994,38854,248271,ADS,SepSeq,0.28682647200184874
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,586,1018,58265,372331,ADS,SepSeq,0.36692799199954607
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,581,1106,38863,248307,ADS,SepSeq,0.2775804999982938
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,562,935,58274,372369,ADS,SepSeq,0.3807364590174984
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,606,1085,38867,248322,ADS,SepSeq,0.2753460990206804
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,585,1026,77684,496425,ADS,SepSeq,0.46310296398587525
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,566,965,58259,372306,ADS,SepSeq,0.36494641299941577
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,547,924,38844,248223,ADS,SepSeq,0.26787939900532365
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,596,1001,38844,248226,ADS,SepSeq,0.3102898430079222
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,575,1059,58259,372312,ADS,SepSeq,0.36555496300570667
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,573,1067,38848,248243,ADS,SepSeq,0.268489533016691
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,576,1062,58260,372315,ADS,SepSeq,0.3722834189829882
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,598,1045,77676,496398,ADS,SepSeq,0.4542581560090184
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,578,1060,38849,248260,ADS,SepSeq,0.2688945939880796
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,574,1038,38853,248273,ADS,SepSeq,0.26983725000172853
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,548,918,58268,372347,ADS,SepSeq,0.3869131139945239
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,576,924,58259,372308,ADS,SepSeq,0.3842447070055641
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,569,941,77686,496439,ADS,SepSeq,0.4671231649990659
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,618,927,58274,372369,ADS,SepSeq,0.3915156880102586
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,577,1013,58260,372314,ADS,SepSeq,0.3820510650111828
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,588,1022,38865,248318,ADS,SepSeq,0.26535729100578465
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,625,1299,58265,372343,Nothing,ADS,0.41824655199889094
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,636,1249,58272,372361,Nothing,ADS,0.39211538797826506
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,641,1303,58263,372332,Nothing,ADS,0.3844306409882847
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,626,1296,38863,248307,Nothing,ADS,0.28349542600335553
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,636,1307,58273,372385,Nothing,ADS,0.38627020802232437
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,634,1301,77689,496454,Nothing,ADS,0.4931277839932591
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,635,1252,58263,372335,Nothing,ADS,0.4045313099923078
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,624,1229,38848,248241,Nothing,ADS,0.32233785299467854
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,605,1174,58259,372308,Nothing,ADS,0.3805452889937442
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,622,1211,38853,248265,Nothing,ADS,0.284571993019199
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,621,1235,38870,248333,Nothing,ADS,0.30053275398677215
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,637,1306,38850,248256,Nothing,ADS,0.28167239000322297
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,625,1231,38854,248268,Nothing,ADS,0.28707632698933594
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,649,1274,58264,372326,Nothing,ADS,0.39334243000485003
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,623,1286,58264,372330,Nothing,ADS,0.41144773201085627
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,639,1312,77683,496438,Nothing,ADS,0.49333876301534474
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,632,1254,58262,372322,Nothing,ADS,0.39094567802385427
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,606,1176,77674,496393,Nothing,ADS,0.4841819439898245
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,616,1207,38844,248230,Nothing,ADS,0.28126926498953253
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,645,1314,77678,496420,Nothing,ADS,0.48467341100331396
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,607,1184,58264,372347,Nothing,ADS,0.38341999100521207
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,633,1303,38846,248261,Nothing,ADS,0.29709252901375294
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,1172,58261,372317,Nothing,ADS,0.3831464349932503
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,602,1166,58262,372320,Nothing,ADS,0.37621836800826713
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,634,1306,38842,248221,Nothing,ADS,0.2766046920150984
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,636,1302,58265,372332,Nothing,ADS,0.3908290959952865
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,607,1174,38844,248226,Nothing,ADS,0.2862768020131625
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,622,1240,38840,248207,Nothing,ADS,0.2826058520004153
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1267,58259,372312,Nothing,ADS,0.4129791379964445
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,646,1266,58263,372324,Nothing,ADS,0.3866902919835411
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,626,1289,38854,248298,Nothing,ADS,0.2817644779861439
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,639,1315,38846,248252,Nothing,ADS,0.28734484800952487
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,639,1312,58261,372318,Nothing,ADS,0.3767058100202121
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,622,1240,58260,372311,Nothing,ADS,0.38610296201659366
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,669,1366,58266,372350,Nothing,ADS,0.3838332289888058
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,621,1238,77676,496400,Nothing,ADS,0.4982945249939803
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,615,1180,38849,248251,Nothing,ADS,0.28672465999261476
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,676,1344,77685,496442,Nothing,ADS,0.4933383369934745
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1310,58263,372325,Nothing,ADS,0.386685203993693
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1311,77676,496403,Nothing,ADS,0.48565674599376507
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,606,1177,38839,248207,Nothing,ADS,0.3074423049984034
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,638,1309,38846,248245,Nothing,ADS,0.2839500880218111
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1307,58259,372316,Nothing,ADS,0.3832388879964128
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,608,1176,58258,372302,Nothing,ADS,0.38601365700014867
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,603,1171,58263,372326,Nothing,ADS,0.37881213397486135
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,639,1308,58266,372358,Nothing,ADS,0.3875850500189699
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,1174,58262,372319,Nothing,ADS,0.38162497800658457
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,646,1319,58263,372344,Nothing,ADS,0.40203995900810696
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,650,1315,38845,248240,Nothing,ADS,0.2833871010225266
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,606,1174,58262,372318,Nothing,ADS,0.3864312059886288
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,635,1309,38842,248228,Nothing,ADS,0.2810684039723128
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,606,1176,38843,248219,Nothing,ADS,0.28637801299919374
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,622,1240,58262,372318,Nothing,ADS,0.3783379740198143
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1346,58279,372388,Nothing,ADS,0.40897257198230363
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,631,1299,38848,248241,Nothing,ADS,0.2830280119960662
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,637,1307,58261,372318,Nothing,ADS,0.38586115901125595
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,650,1331,38845,248251,Nothing,ADS,0.28667856502579525
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,625,1248,77674,496392,Nothing,ADS,0.48116394798853435
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,634,1302,58270,372351,Nothing,ADS,0.3895625150180422
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,653,1330,77675,496399,Nothing,ADS,0.5067835210065823
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,648,1312,58267,372365,Nothing,ADS,0.38431991200195625
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1299,58263,372324,Nothing,ADS,0.3882261459948495
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,627,1239,38840,248210,Nothing,ADS,0.2853325270116329
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1310,77676,496401,Nothing,ADS,0.49086816899944097
