model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_steps,learn_resets,test_steps,test_resets,extension_rule,separation_rule,time
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,1021,242,0,0,ADS,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01200
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,969,233,0,0,ADS,SEPSEQ,0.01300
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01600
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01600
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01400
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01600
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01500
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01600
RSA_BSAFE_C_4.0.4_server_regular,9,8,72,3,898,219,0,0,NOTHING,ADS,0.01600
