model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03130147900083102
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03115883299324196
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03113292700436432
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031296656001359224
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.030915213006665
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031567634010571055
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031134029995882884
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031198142998619005
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.030925975006539375
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.030989350998424925
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031211331996019
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031084201007615775
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031137979996856302
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03104955199523829
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03090254799462855
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03135863799252547
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03150543200899847
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03134556600707583
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03128990999539383
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031023957999423146
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031306681004934944
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03123447799589485
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031177680008113384
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031378639992908575
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031231813991325907
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03125171399733517
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031233189001795836
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03156525900703855
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03099812900472898
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03153664601268247
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031109360003028996
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03173031999904197
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031306919001508504
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031147132991463877
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031115325007704087
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031002068004454486
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031180024991044775
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03143946699856315
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03104475000873208
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031522368008154444
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031186983003863133
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031130246992688626
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03139689800445922
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031520628996076994
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03126492101000622
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031130834002397023
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03135688600013964
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03176246500515845
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03171810999629088
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03150753000227269
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031219601005432196
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03137454600073397
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031044823001138866
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031346150004537776
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031140424995101057
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03131399699486792
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031203838996589184
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031116611004108563
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.04021848298725672
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03645963799499441
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031474031013203785
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031312414997955784
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03115471599448938
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03152151399990544
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.03147813100076746
Rabo_learnresult_MAESTRO_fix,6,14,84,4,474,878,3,10,ADS,SepSeq,0.031561280993628316
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0680265499977395
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06805115099996328
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06810302600206342
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06845489199622534
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06855515200004447
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06845222199626733
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06828005000716075
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06963966900366358
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0685326940001687
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06831515399971977
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0681968379940372
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06825312900764402
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.08366560300055426
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06907685998885427
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06787506298860535
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0684647179878084
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06840169199858792
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06878460600273684
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06846418500936124
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06859966099727899
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06859771900053602
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06890975900751073
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06829141400521621
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06916994698985945
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07926637199125253
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07453651698597241
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0678172049956629
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0689550070092082
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06800142501015216
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06866448500659317
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0681108410062734
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06856749500730075
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06861719100561459
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06914207700174302
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0679405339906225
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06856493599480018
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06781175099604297
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06946029899700079
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07426475700049195
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06974728699424304
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06882844500069041
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06907547000446357
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06860871899698395
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06937116199696902
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06817841899464838
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0699606239941204
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06898130899935495
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06937552099407185
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06895249799708836
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06931256499956362
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07170432200655341
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07868777000112459
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06838160900224466
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06962204800220206
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06832008599303663
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06827940000221133
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06831759499618784
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06853631799458526
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06874981100554578
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0688629460055381
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06737826099561062
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06813104198954534
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06729638899560086
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06857450200186577
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06839546099945437
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06778687599580735
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06846713399863802
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.08106659099576063
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07158203799917828
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06853438798862044
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06803229199431371
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06892442800744902
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0690108139970107
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06902828899910673
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06840484400163405
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06895942699338775
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06829862001177389
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06924816399987321
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06815968999580946
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06911948000197299
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06839382399630267
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0724392279953463
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07768969600147102
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.0686852149956394
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06759203699766658
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06833063300291542
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06748664000770077
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06863034100388177
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06842772598611191
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.068465500997263
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06758256899775006
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06873060800717212
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06845526599499863
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06834071299817879
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06774890200176742
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06827907399565447
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06883559000561945
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.07615228700160515
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06874820399389137
Rabo_learnresult_MAESTRO_fix,6,14,84,4,539,1100,3,10,Nothing,ADS,0.06967692499165423
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013392144988756627
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020846500003244728
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013031816997681744
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012875305998022668
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020466362009756267
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013109488994814456
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013064037993899547
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012876200999016874
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020189228001981974
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.014308046011137776
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012810211002943106
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012916790001327172
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02020111599995289
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01293460899614729
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012767781998263672
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020606131001841277
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013049921006313525
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013096089998725802
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012918212989461608
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02036040100210812
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012982708009076305
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012859035996370949
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012810387997888029
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02148650099115912
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013291898998431861
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013181966001866385
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012727465989883058
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020460679996176623
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013000377992284484
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012921283007017337
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02034305800043512
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01314533400000073
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01288024200766813
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012755030998960137
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020118955988436937
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013030875008553267
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012828750011976808
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012874120002379641
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02126909399521537
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013066761996014975
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012825058001908474
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020550296001601964
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013000831997487694
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01306902700162027
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012836471010814421
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020395027997437865
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013050465990090743
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.014427282992983237
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.014482947997748852
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.0204914439964341
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01309606600261759
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013141477000317536
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01274682700750418
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020446178008569404
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013027836990659125
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012815148002118804
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020257570999092422
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.0129970609996235
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012948768999194726
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01288394900620915
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02055123299942352
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013156315006199293
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01294979800877627
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012892141006886959
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02033165900502354
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013111181004205719
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012706627006991766
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020291332999477163
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012948768999194726
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012966889000381343
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012884609997854568
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.021152374989469536
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013073594003799371
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012955740006873384
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012778571996022947
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02057328898808919
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013102387994877063
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013141606003046036
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012791541012120433
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020413314996403642
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012969516988960095
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012724492989946157
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020266334991902113
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013009254995267838
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013054780996753834
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012762604994350113
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020322245996794663
