model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_queries,test_steps,time
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.056203306012321264
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.05516940599773079
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.057177940965630114
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.054381066001951694
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.056531659967731684
miTLS_0.1.3_server_regular,6,8,48,1,392,1480,25152,145024,0.054584419005550444
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03822718100855127
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037285530008375645
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037152000004425645
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03740219597239047
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03708440496120602
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03694426000583917
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037518743018154055
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.039626034966204315
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037725255999248475
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03760654403595254
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037199810962192714
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.0374085339717567
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037460267019923776
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03725879994453862
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037018831993918866
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03700929996557534
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03784242400433868
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03821545897517353
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03680504800286144
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03740750695578754
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03681656299158931
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03759353299392387
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03681347402743995
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03779931704048067
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037311979045625776
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03760157199576497
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03733823500806466
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036896716977935284
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.0370187169755809
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037207904970273376
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.038150204985868186
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03690888697747141
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036942956037819386
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03737872903002426
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03928751003695652
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03760990797309205
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037747081951238215
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03706887498265132
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03750646096887067
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03753528499510139
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037104321003425866
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03719165298389271
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03686113597359508
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03702228399924934
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03798930795164779
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03689858800498769
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03742708801291883
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03695327800232917
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03666563902515918
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03695917100412771
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037183468986768275
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037173637945670635
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036704710975755006
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.038326987996697426
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03747794701484963
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.0373814320191741
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03642090404173359
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03703531203791499
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03726396802812815
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.0369651029468514
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03839413798414171
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03796363400761038
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037255432980600744
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03763231198536232
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03653553395997733
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036968221014831215
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036696341005153954
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03717752202646807
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037247277970891446
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03696504299296066
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03769161697709933
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03747539600590244
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.05030207795789465
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03964936197735369
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03759721701499075
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03763123997487128
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037134956975933164
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036683050042483956
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.036528330005239695
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.0376070779748261
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03716670197900385
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03704950597602874
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03718109999317676
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.039513485971838236
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03740296699106693
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037516759999562055
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03749248798703775
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.039037054986692965
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037224057014100254
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.038770526996813715
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03724670596420765
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037347203004173934
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03692848404170945
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037081038986798376
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037557227013166994
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03754767699865624
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03725911601213738
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.03703211003448814
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037603166012559086
OpenSSL_1.0.2_server_regular,7,7,49,1,350,1281,17199,97167,0.037025352998171
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06873286399058998
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07009231200208887
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0679117789841257
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07085265900241211
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06837298895698041
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06864823400974274
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06812216097023338
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07087967696134001
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06688364001456648
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06828516896348447
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06681819399818778
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0675659260014072
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06779539404669777
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06795851100469008
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06856861599953845
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06829394202213734
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0672198940301314
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06683500396320596
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06757750798715279
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06679335300577804
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06871728302212432
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06779517704853788
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07220898097148165
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06842860399046913
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06682292401092127
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06643185700522736
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06715575500857085
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06784133898327127
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06821407203096896
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0675781790050678
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06838755100034177
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06730695895384997
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06723595398943871
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06786149099934846
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06728168198606
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06686879898188636
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06900740502169356
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0680996099836193
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06697245995746925
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0695858959807083
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06796713604126126
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06741632899502292
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06832880701404065
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07239784102421254
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.08259521395666525
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06856390897883102
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06796730001224205
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06735305802430958
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06931917002657428
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06917308003176004
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06830370199168101
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07185291103087366
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06868760898942128
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06833241204731166
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06699253502301872
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06758336198981851
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06746213498990983
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0683303449768573
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06864594999933615
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06842457200400531
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06780691299354658
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06681271101115271
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06924242404056713
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06817984400549904
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06843697297153994
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07025160302873701
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06861075502820313
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0677031219820492
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06860717397648841
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06709022301947698
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06785047601442784
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06815019896021113
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06863242300460115
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06748920504469424
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06744669104227796
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06792024796595797
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0678962649544701
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06854812300298363
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07096855697454885
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06816946301842108
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07237182598328218
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06674227199982852
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06796111597213894
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06710327201290056
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0717398640117608
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.08185483596753329
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06843428197316825
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.0664105509640649
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06663559499429539
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06718102801823989
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06791005900595337
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06905313400784507
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06765277899103239
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06796864798525348
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.07128551002824679
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06841144198551774
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06791450997116044
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06943597598001361
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06793248699977994
NSS_3.17.4_client_regular,7,8,56,1,456,1928,29248,181888,0.06872661499073729
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06602347502484918
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06959906598785892
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06603311299113557
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06507683696690947
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06486186099937186
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06410364300245419
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.065098149003461
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06439949100604281
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0646325969719328
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06687483697896823
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.08068994199857116
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06492463004542515
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06373532197903842
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06514167896239087
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06987091701012105
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06404267501784489
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06313787604449317
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0658125129994005
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06395286996848881
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06399016798241064
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06364589999429882
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06623960501747206
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0635407540248707
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06543151300866157
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06676884001353756
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06446066801436245
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06334494100883603
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0670929710031487
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06529968901304528
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06424748501740396
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06523675797507167
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06460029998561367
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06372469099005684
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06496109900763258
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06590056302957237
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0821803740109317
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06561358197359368
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06441440596245229
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0646939409780316
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06662523897830397
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06735344097251073
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0642138390103355
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06450915097957477
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06572931003756821
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0646756129572168
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06435599102405831
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06545259599806741
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0643782609840855
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06425559299532324
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0643806480220519
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06569762999424711
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06643576000351459
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06818175700027496
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06402367597911507
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06541842297883704
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06950994802173227
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0645797949982807
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06356288201641291
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06572775298263878
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0646257059997879
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06557956000324339
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06620606099022552
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.09108368802117184
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0649878999684006
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06324457103619352
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06623065797612071
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06447450304403901
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06580874195788056
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06506495602661744
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06378789199516177
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06881233700551093
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06474914395948872
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06501979904714972
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06453119695652276
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06416684499708936
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06537433102494106
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06386908900458366
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06469836499309167
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06573252502130345
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06542586401337758
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06419201096286997
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06398865598021075
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0646636980236508
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06525687198154628
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06327262596460059
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06945380399702117
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06424295803299174
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06405930896289647
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06427385896677151
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0813806009828113
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.0685496520018205
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06545343599282205
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06478919298388064
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.064700165996328
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06438894401071593
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06395827297819778
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06511770200449973
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06529862701427191
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06468912999844179
GnuTLS_3.3.12_server_regular,7,8,56,1,456,1736,29248,169600,0.06430544500472024
GnuTLS_3.3.12_client_regular,7,8,56,1,456,1736,29248,169600,0.06936706003034487
GnuTLS_3.3.12_client_regular,7,8,56,1,456,1736,29248,169600,0.064253264979925
GnuTLS_3.3.12_client_regular,7,8,56,1,456,1736,29248,169600,0.06407388404477388
GnuTLS_3.3.12_client_regular,7,8,56,1,456,1736,29248,169600,0.06412492197705433
