model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
TCP_Linux_Server,57,12,684,39,3806,36295,2493154,29118166,Nothing,SepSeq,27.68080702899897
TCP_Linux_Server,57,12,684,40,3710,34542,2312116,27148523,Nothing,SepSeq,25.017210756006534
TCP_Linux_Server,57,12,684,42,3585,34088,2295843,27186320,Nothing,SepSeq,29.750879605009686
TCP_Linux_Server,57,12,684,40,3664,36540,2126033,25224061,Nothing,SepSeq,25.824838197004283
TCP_Linux_Server,57,12,684,41,3412,32008,2313055,27155306,Nothing,SepSeq,29.21033222299593
TCP_Linux_Server,57,12,684,45,3683,34134,2024670,24053192,Nothing,SepSeq,28.892015467994497
TCP_Linux_Server,57,12,684,43,3647,36621,2025185,24236967,Nothing,SepSeq,26.095803563992376
TCP_Linux_Server,57,12,684,46,3543,33144,2491999,29106301,Nothing,SepSeq,30.522555030998774
TCP_Linux_Server,57,12,684,37,3752,36383,2213387,26179207,Nothing,SepSeq,28.145944926000084
TCP_Linux_Server,57,12,684,42,3650,34948,2294084,27167299,Nothing,SepSeq,26.645823471000767
TCP_Linux_Server,57,12,684,43,3610,33824,2114731,25032671,Nothing,SepSeq,25.622919867004384
TCP_Linux_Server,57,12,684,42,3624,34697,2204805,26193709,Nothing,SepSeq,25.94400410799426
TCP_Linux_Server,57,12,684,42,3600,32428,2113371,25019723,Nothing,SepSeq,25.63948943700234
TCP_Linux_Server,57,12,684,44,3895,38672,2118054,25245799,Nothing,SepSeq,26.708169748002547
TCP_Linux_Server,57,12,684,41,3549,34400,2314416,27168832,Nothing,SepSeq,29.43402606000018
TCP_Linux_Server,57,12,684,38,3521,33977,1934141,23066053,Nothing,SepSeq,24.542647201000364
TCP_Linux_Server,57,12,684,38,3845,39129,2114354,25209706,Nothing,SepSeq,24.084202122990973
TCP_Linux_Server,57,12,684,44,3808,35690,2213768,26183042,Nothing,SepSeq,28.181095840991475
TCP_Linux_Server,57,12,684,39,3461,34557,2027762,24262382,Nothing,SepSeq,23.132872948001022
TCP_Linux_Server,57,12,684,47,3385,31641,2126964,25235538,Nothing,SepSeq,28.12384285600274
TCP_Linux_Server,57,12,684,44,3481,32116,2027459,24259110,Nothing,SepSeq,25.703789182996843
TCP_Linux_Server,57,12,684,45,3824,35858,2493954,29129231,Nothing,SepSeq,32.3031352370017
TCP_Linux_Server,57,12,684,45,3628,34508,2304387,27170175,Nothing,SepSeq,30.523859809007263
TCP_Linux_Server,57,12,684,44,3889,35972,2114492,25210598,Nothing,SepSeq,28.018945899995742
TCP_Linux_Server,57,12,684,44,3328,30615,2029166,24276003,Nothing,SepSeq,25.51104813099664
TCP_Linux_Server,57,12,684,40,3470,32696,2494626,29132334,Nothing,SepSeq,27.05826354699093
TCP_Linux_Server,57,12,684,43,3607,32963,2130313,25265301,Nothing,SepSeq,27.715707044990268
TCP_Linux_Server,57,12,684,45,3705,34689,2216063,26205925,Nothing,SepSeq,26.7291044290032
TCP_Linux_Server,57,12,684,42,3742,34694,2114841,25215403,Nothing,SepSeq,25.11211792798713
TCP_Linux_Server,57,12,684,45,3704,33864,2307278,27198563,Nothing,SepSeq,27.96260492799047
TCP_Linux_Server,57,12,684,35,3815,37166,2482973,29116400,Nothing,SepSeq,28.87305869399279
TCP_Linux_Server,57,12,684,40,3786,36565,2206347,26208340,Nothing,SepSeq,27.708864929008996
TCP_Linux_Server,57,12,684,42,3449,33210,2034904,24053904,Nothing,SepSeq,25.556028091988992
TCP_Linux_Server,57,12,684,44,3754,36080,2214621,26190579,Nothing,SepSeq,27.5693351230002
TCP_Linux_Server,57,12,684,39,3661,34170,2114370,25208788,Nothing,SepSeq,24.31505732999358
TCP_Linux_Server,57,12,684,41,3729,35931,2127810,25243686,Nothing,SepSeq,25.047442987008253
TCP_Linux_Server,57,12,684,38,3344,31966,2024661,24053231,Nothing,SepSeq,23.8068999810057
TCP_Linux_Server,57,12,684,45,3700,34272,2496807,29155380,Nothing,SepSeq,28.944597698995494
TCP_Linux_Server,57,12,684,44,3914,38187,2212681,26172643,Nothing,SepSeq,30.42027499600954
TCP_Linux_Server,57,12,684,45,3490,31864,2125624,25222741,Nothing,SepSeq,26.119505593000213
TCP_Linux_Server,57,12,684,39,3937,37835,2207848,26224775,Nothing,SepSeq,24.398696326999925
TCP_Linux_Server,57,12,684,39,3363,32613,2128948,25262518,Nothing,SepSeq,25.303276431004633
TCP_Linux_Server,57,12,684,38,3792,36091,2205946,26203719,Nothing,SepSeq,26.206338570002117
TCP_Linux_Server,57,12,684,43,3520,32274,2491573,29101784,Nothing,SepSeq,28.081731672005844
TCP_Linux_Server,57,12,684,42,3463,32386,2209182,26236408,Nothing,SepSeq,27.925877225003205
TCP_Linux_Server,57,12,684,38,3482,31392,2123305,25198845,Nothing,SepSeq,26.62376652099192
TCP_Linux_Server,57,12,684,38,3592,33040,2124376,25208225,Nothing,SepSeq,24.00263286299014
TCP_Linux_Server,57,12,684,41,3968,38888,2213923,26185202,Nothing,SepSeq,28.065410114009865
TCP_Linux_Server,57,12,684,41,3862,36837,2123632,25201090,Nothing,SepSeq,25.578022795991274
TCP_Linux_Server,57,12,684,42,3566,32222,2403539,28142669,Nothing,SepSeq,30.725604008999653
TCP_Linux_Server,57,12,684,40,3793,36196,2025465,24239903,Nothing,SepSeq,23.21546991400828
TCP_Linux_Server,57,12,684,42,3747,36603,2124567,25212276,Nothing,SepSeq,27.655784517002758
TCP_Linux_Server,57,12,684,44,3524,36066,2217186,26216623,Nothing,SepSeq,27.174045794003177
TCP_Linux_Server,57,12,684,46,3716,35957,2028807,24271800,Nothing,SepSeq,25.68402443898958
TCP_Linux_Server,57,12,684,41,3450,31751,2302847,27155475,Nothing,SepSeq,25.350657091999892
TCP_Linux_Server,57,12,684,41,3538,34425,2123293,25199636,Nothing,SepSeq,26.161587031994713
TCP_Linux_Server,57,12,684,47,3389,31738,2026695,24250415,Nothing,SepSeq,29.79215946800832
TCP_Linux_Server,57,12,684,45,3499,33483,2393966,28145471,Nothing,SepSeq,27.77284611700452
TCP_Linux_Server,57,12,684,40,3306,32028,2304374,27174479,Nothing,SepSeq,24.185376497000107
TCP_Linux_Server,57,12,684,40,3783,35319,2122556,25308213,Nothing,SepSeq,27.57631762100209
TCP_Linux_Server,57,12,684,41,3657,33219,2123451,25200643,Nothing,SepSeq,26.323522356004105
TCP_Linux_Server,57,12,684,42,3615,32937,2207540,26220588,Nothing,SepSeq,27.056151205004426
TCP_Linux_Server,57,12,684,42,3525,34500,2214519,26198895,Nothing,SepSeq,27.890073358998052
TCP_Linux_Server,57,12,684,43,3855,36450,2027832,24267057,Nothing,SepSeq,27.235913479002193
TCP_Linux_Server,57,12,684,41,3575,35394,2123322,25199014,Nothing,SepSeq,27.077085197000997
TCP_Linux_Server,57,12,684,38,3156,30828,2036980,24080380,SepSeq,SepSeq,27.816853991011158
TCP_Linux_Server,57,12,684,43,3086,29757,2486523,29154791,SepSeq,SepSeq,28.38368887999968
TCP_Linux_Server,57,12,684,46,3271,31190,2313119,27157261,SepSeq,SepSeq,32.3078276419983
TCP_Linux_Server,57,12,684,44,3158,32294,2116271,25228486,SepSeq,SepSeq,27.073656011998537
TCP_Linux_Server,57,12,684,40,3373,33805,2303135,27157571,SepSeq,SepSeq,31.431036365989712
TCP_Linux_Server,57,12,684,39,3007,30633,2298215,27209007,SepSeq,SepSeq,24.097593016005703
TCP_Linux_Server,57,12,684,38,3144,29562,2042063,24263898,SepSeq,SepSeq,23.939657035996788
TCP_Linux_Server,57,12,684,41,3148,29859,2032332,24310488,SepSeq,SepSeq,27.878961355003412
TCP_Linux_Server,57,12,684,43,3170,29940,2123357,25199400,SepSeq,SepSeq,25.594224900996778
TCP_Linux_Server,57,12,684,39,3007,29709,2023787,24222876,SepSeq,SepSeq,23.55971943300392
TCP_Linux_Server,57,12,684,43,2997,29152,2123133,25197157,SepSeq,SepSeq,28.9750140249962
TCP_Linux_Server,57,12,684,42,3160,30034,2124371,25208559,SepSeq,SepSeq,26.627409729000647
TCP_Linux_Server,57,12,684,45,3131,31146,2485927,29146100,SepSeq,SepSeq,32.31687248998787
TCP_Linux_Server,57,12,684,40,3446,34685,2114086,25024930,SepSeq,SepSeq,24.451879810003447
TCP_Linux_Server,57,12,684,43,3273,32286,2124315,25209565,SepSeq,SepSeq,26.235327751011937
TCP_Linux_Server,57,12,684,39,3258,31831,2031135,24126870,SepSeq,SepSeq,25.650881370995194
TCP_Linux_Server,57,12,684,42,3100,30948,2118831,25253774,SepSeq,SepSeq,24.37662476200785
TCP_Linux_Server,57,12,684,40,3185,30453,1933164,23056720,SepSeq,SepSeq,24.253381154994713
TCP_Linux_Server,57,12,684,41,3232,31354,2311405,27139764,SepSeq,SepSeq,28.204849721994833
TCP_Linux_Server,57,12,684,44,2965,30263,2126226,25227660,SepSeq,SepSeq,27.478364036011044
TCP_Linux_Server,57,12,684,45,3078,30055,2117119,25057066,SepSeq,SepSeq,27.66219523799373
TCP_Linux_Server,57,12,684,41,3092,29953,2305353,27181240,SepSeq,SepSeq,29.06830503899255
TCP_Linux_Server,57,12,684,39,3370,31884,2114668,25212239,SepSeq,SepSeq,25.351883324008668
TCP_Linux_Server,57,12,684,45,3338,32486,2485256,29139657,SepSeq,SepSeq,31.91533970599994
TCP_Linux_Server,57,12,684,41,3292,33111,2125234,25221043,SepSeq,SepSeq,28.974937077000504
TCP_Linux_Server,57,12,684,41,3244,33469,2399257,28205482,SepSeq,SepSeq,28.92423931301164
TCP_Linux_Server,57,12,684,40,3298,33633,2306078,27186195,SepSeq,SepSeq,24.816101057003834
TCP_Linux_Server,57,12,684,41,3192,31195,2114694,25213166,SepSeq,SepSeq,25.992280133999884
TCP_Linux_Server,57,12,684,41,3216,30632,2025535,24058946,SepSeq,SepSeq,22.449340624007164
TCP_Linux_Server,57,12,684,39,3019,28573,2133165,25300114,SepSeq,SepSeq,26.356885339002474
TCP_Linux_Server,57,12,684,43,3285,31148,2114937,25214370,SepSeq,SepSeq,24.32052914900123
TCP_Linux_Server,57,12,684,43,3376,33876,2115439,25221317,SepSeq,SepSeq,27.1742133450025
TCP_Linux_Server,57,12,684,43,3316,30862,2212131,26167979,SepSeq,SepSeq,26.469151104000048
TCP_Linux_Server,57,12,684,38,2993,28583,2321402,27382853,SepSeq,SepSeq,27.771003129004384
TCP_Linux_Server,57,12,684,41,3012,29511,2125222,25340134,SepSeq,SepSeq,27.950186734000454
TCP_Linux_Server,57,12,684,42,3134,31385,2025282,24057376,SepSeq,SepSeq,24.591921615006868
TCP_Linux_Server,57,12,684,42,3016,29215,2124695,25211445,SepSeq,SepSeq,26.170536644000094
TCP_Linux_Server,57,12,684,42,3193,29920,2396087,28168964,SepSeq,SepSeq,26.21477534600126
TCP_Linux_Server,57,12,684,43,3027,28836,2305336,27177489,SepSeq,SepSeq,28.070445613004267
TCP_Linux_Server,57,12,684,42,3157,31540,2131037,25276533,SepSeq,SepSeq,27.595781540992903
TCP_Linux_Server,57,12,684,37,2979,29331,2123168,25200450,SepSeq,SepSeq,25.331480131004355
TCP_Linux_Server,57,12,684,38,3460,33829,2026147,24247177,SepSeq,SepSeq,26.2938289349986
TCP_Linux_Server,57,12,684,38,3315,32587,1934314,23067810,SepSeq,SepSeq,22.806819310993887
TCP_Linux_Server,57,12,684,44,3274,34326,2205380,26198959,SepSeq,SepSeq,28.70597816100053
TCP_Linux_Server,57,12,684,39,3379,33398,2025572,24240649,SepSeq,SepSeq,24.182165949998307
TCP_Linux_Server,57,12,684,43,3322,31291,2297765,27202930,SepSeq,SepSeq,28.59085001499625
TCP_Linux_Server,57,12,684,39,3409,33879,2117514,25244068,SepSeq,SepSeq,26.390164038995863
TCP_Linux_Server,57,12,684,45,3081,29546,2025222,24237174,SepSeq,SepSeq,26.075772887998028
TCP_Linux_Server,57,12,684,36,3456,33192,2116617,25232923,SepSeq,SepSeq,25.906662146007875
TCP_Linux_Server,57,12,684,43,3284,32646,2127270,25236880,SepSeq,SepSeq,28.451162978002685
TCP_Linux_Server,57,12,684,42,3241,32734,2130052,25274597,SepSeq,SepSeq,27.70315386999573
TCP_Linux_Server,57,12,684,42,3179,30524,2491476,29101283,SepSeq,SepSeq,28.772471977004898
TCP_Linux_Server,57,12,684,41,3192,31089,2302813,27153906,SepSeq,SepSeq,26.193817934996332
TCP_Linux_Server,57,12,684,43,2906,27813,2115057,25219408,SepSeq,SepSeq,25.90647590100707
TCP_Linux_Server,57,12,684,41,3389,35436,2114401,25209648,SepSeq,SepSeq,26.066324188010185
TCP_Linux_Server,57,12,684,42,3572,33983,2023530,24039773,SepSeq,SepSeq,24.828533627995057
TCP_Linux_Server,57,12,684,39,3233,30912,2305132,27176896,SepSeq,SepSeq,26.789321352000115
TCP_Linux_Server,57,12,684,45,3260,32081,2585629,30125398,SepSeq,SepSeq,30.202972029001103
TCP_Linux_Server,57,12,684,40,3063,30698,2302932,27155410,SepSeq,SepSeq,28.040641674000653
TCP_Linux_Server,57,12,684,44,3056,32118,2115076,25214796,SepSeq,SepSeq,26.409376717012492
TCP_Linux_Server,57,12,684,38,3223,31985,2116883,25237838,SepSeq,SepSeq,26.135573125997325
TCP_Linux_Server,57,12,684,39,3060,29680,2116210,25232537,SepSeq,SepSeq,25.821866215002956
TCP_Linux_Server,57,12,684,41,2935,29089,2113520,25201424,SepSeq,SepSeq,24.33127711499401
TCP_Linux_Server,57,12,684,41,3525,37115,2214306,26190183,SepSeq,SepSeq,30.855804788006935
TCP_Linux_Server,57,12,684,40,3162,30362,2125833,25223247,SepSeq,SepSeq,26.5183530409995
TCP_Linux_Server,57,12,684,44,3127,30333,2024824,24233833,SepSeq,SepSeq,25.928474927000934
TCP_Linux_Server,57,12,684,39,3095,29707,2032428,24316215,SepSeq,SepSeq,26.868634886996006
TCP_Linux_Server,57,12,684,45,3057,30192,2025821,24062434,SepSeq,SepSeq,25.19549895900127
TCP_Linux_Server,57,12,684,43,3010,29360,2124975,25214887,SepSeq,SepSeq,26.286400976998266
TCP_Linux_Server,57,12,684,40,3212,32221,2127553,25240118,SepSeq,SepSeq,23.79561201200704
TCP_Linux_Server,57,12,684,38,3489,36069,2212931,26175120,SepSeq,SepSeq,25.00186516199028
TCP_Linux_Server,57,12,684,43,3023,29099,2124669,25212499,SepSeq,SepSeq,27.04363278200617
TCP_Linux_Server,57,12,684,46,3112,29649,2131323,25275067,SepSeq,SepSeq,27.36479357400094
TCP_Linux_Server,57,12,684,43,3115,29204,2122584,25191865,SepSeq,SepSeq,27.693725235003512
TCP_Linux_Server,57,12,684,41,3242,32948,2128233,25245699,SepSeq,SepSeq,27.22414329300227
TCP_Linux_Server,57,12,684,37,3075,29578,2306637,27193460,SepSeq,SepSeq,27.115531379997265
TCP_Linux_Server,57,12,684,44,3088,32246,2032833,24035363,SepSeq,SepSeq,26.37315497000236
TCP_Linux_Server,57,12,684,42,3683,36730,2307008,27197104,SepSeq,SepSeq,26.300476857999456
TCP_Linux_Server,57,12,684,41,2952,30511,2306381,27188441,SepSeq,SepSeq,26.953465531987604
TCP_Linux_Server,57,12,684,41,3070,30732,2302801,27154826,SepSeq,SepSeq,26.607395957005792
TCP_Linux_Server,57,12,684,35,2990,29021,2024223,24228414,SepSeq,SepSeq,24.89755007599888
TCP_Linux_Server,57,12,684,43,3118,31426,2307085,27196968,SepSeq,SepSeq,29.867859574005706
TCP_Linux_Server,57,12,684,38,3375,34052,2115884,25223234,SepSeq,SepSeq,26.402779213996837
TCP_Linux_Server,57,12,684,43,2953,30791,2124200,25205584,SepSeq,SepSeq,24.41048535700247
TCP_Linux_Server,57,12,684,41,3032,29627,2032348,24027950,SepSeq,SepSeq,25.63235516399436
TCP_Linux_Server,57,12,684,42,3040,29746,2025022,24235708,SepSeq,SepSeq,24.784509135992266
TCP_Linux_Server,57,12,684,40,3063,30566,2122166,25187396,SepSeq,SepSeq,26.939316060990677
TCP_Linux_Server,57,12,684,44,3159,29963,2126720,25234780,SepSeq,SepSeq,26.71409260900691
TCP_Linux_Server,57,12,684,41,2832,28998,2115842,25223869,SepSeq,SepSeq,25.835683990997495
TCP_Linux_Server,57,12,684,36,3192,32218,2212098,26166917,SepSeq,SepSeq,26.036141400996712
TCP_Linux_Server,57,12,684,40,3253,32615,2217082,26214335,SepSeq,SepSeq,25.365729167999234
TCP_Linux_Server,57,12,684,45,2999,28850,2114489,25213950,SepSeq,SepSeq,26.457688806010992
TCP_Linux_Server,57,12,684,41,3016,29088,2040726,24421691,SepSeq,SepSeq,25.107474434989854
TCP_Linux_Server,57,12,684,45,3198,30679,2029517,24281556,SepSeq,SepSeq,27.41018113400787
TCP_Linux_Server,57,12,684,43,3232,31895,2206670,26213291,SepSeq,SepSeq,27.98590038299153
TCP_Linux_Server,57,12,684,44,3046,29595,2395555,28161347,SepSeq,SepSeq,29.249135304999072
TCP_Linux_Server,57,12,684,40,3067,29655,2216374,26211459,SepSeq,SepSeq,27.344112453007256
TCP_Linux_Server,57,12,684,41,3328,35016,2215308,26198390,SepSeq,SepSeq,26.53158591099782
TCP_Linux_Server,57,12,684,42,3209,30653,2397584,28185682,SepSeq,SepSeq,29.78924283500237
TCP_Linux_Server,57,12,684,42,3449,34376,2114817,25213779,SepSeq,SepSeq,26.573514069998055
TCP_Linux_Server,57,12,684,41,7905,31443,2305167,27178147,ADS,SepSeq,31.99266369799443
TCP_Linux_Server,57,12,684,43,7617,29875,2212715,26172830,ADS,SepSeq,33.81985945599445
TCP_Linux_Server,57,12,684,38,7907,31663,2303323,27159743,ADS,SepSeq,34.00840929900005
TCP_Linux_Server,57,12,684,40,7648,30112,2024238,24228501,ADS,SepSeq,29.458211340999696
TCP_Linux_Server,57,12,684,42,7942,29640,2115261,25218591,ADS,SepSeq,32.71821326001373
TCP_Linux_Server,57,12,684,35,7852,29714,2114798,25213859,ADS,SepSeq,33.19023585699324
TCP_Linux_Server,57,12,684,43,7855,30383,2116562,25230107,ADS,SepSeq,36.42893832300615
TCP_Linux_Server,57,12,684,42,8011,30832,2123922,25320898,ADS,SepSeq,36.13169696100522
TCP_Linux_Server,57,12,684,38,7895,29913,2126241,25226060,ADS,SepSeq,31.051041056998656
TCP_Linux_Server,57,12,684,39,8376,32322,2303999,27166016,ADS,SepSeq,36.702969005011255
TCP_Linux_Server,57,12,684,39,8350,34313,2024006,24046875,ADS,SepSeq,30.39536620400031
TCP_Linux_Server,57,12,684,34,8304,30044,2125019,25214795,ADS,SepSeq,35.43613726500189
TCP_Linux_Server,57,12,684,38,7375,29193,2493385,29119409,ADS,SepSeq,38.928035135002574
TCP_Linux_Server,57,12,684,41,7731,28832,2212311,26168902,ADS,SepSeq,34.21970265000709
TCP_Linux_Server,57,12,684,43,7674,29234,2024919,24234058,ADS,SepSeq,36.13077001500642
TCP_Linux_Server,57,12,684,42,7905,30709,2122420,25189956,ADS,SepSeq,37.38013642799342
TCP_Linux_Server,57,12,684,37,8004,31335,2024086,24226492,ADS,SepSeq,31.215025270008482
TCP_Linux_Server,57,12,684,43,7554,28861,2294425,27172420,ADS,SepSeq,35.99688839400187
TCP_Linux_Server,57,12,684,45,7987,31176,2126849,25234641,ADS,SepSeq,33.825009795997175
TCP_Linux_Server,57,12,684,45,7871,31727,2128704,25249647,ADS,SepSeq,34.90296366799157
TCP_Linux_Server,57,12,684,41,7990,34353,2126353,25235544,ADS,SepSeq,33.65474795299815
TCP_Linux_Server,57,12,684,40,7765,30859,2205123,26199646,ADS,SepSeq,32.25219025000115
TCP_Linux_Server,57,12,684,38,7740,28479,2304827,27173475,ADS,SepSeq,32.468104229003075
TCP_Linux_Server,57,12,684,39,8025,32812,2221907,26164237,ADS,SepSeq,30.492349442007253
TCP_Linux_Server,57,12,684,41,7781,29489,2305105,27177261,ADS,SepSeq,32.82415071201103
TCP_Linux_Server,57,12,684,40,8051,31229,2220781,26153475,ADS,SepSeq,35.81099909300974
TCP_Linux_Server,57,12,684,43,7770,29073,2113675,25202511,ADS,SepSeq,32.71578125600354
TCP_Linux_Server,57,12,684,42,7505,30034,2211929,26165215,ADS,SepSeq,32.26853788699373
TCP_Linux_Server,57,12,684,39,8004,31560,2220005,26249263,ADS,SepSeq,35.16805621000822
TCP_Linux_Server,57,12,684,38,7910,30077,2204466,26190745,ADS,SepSeq,34.90554038398841
TCP_Linux_Server,57,12,684,41,7524,27957,2214351,26188019,ADS,SepSeq,33.45785556000192
TCP_Linux_Server,57,12,684,40,7664,30243,2025822,24245167,ADS,SepSeq,31.864505826000823
TCP_Linux_Server,57,12,684,37,7692,29717,2123814,25208185,ADS,SepSeq,32.12005026699626
TCP_Linux_Server,57,12,684,37,7745,29314,2124181,25206295,ADS,SepSeq,30.124375826999312
TCP_Linux_Server,57,12,684,41,7952,29804,2115482,25221053,ADS,SepSeq,34.68133887399745
TCP_Linux_Server,57,12,684,41,8184,32723,2298089,27207896,ADS,SepSeq,34.54262027199729
TCP_Linux_Server,57,12,684,43,7459,29294,2486585,29151272,ADS,SepSeq,35.11662916500063
TCP_Linux_Server,57,12,684,43,7612,28228,2212967,26176080,ADS,SepSeq,33.143700519998674
TCP_Linux_Server,57,12,684,37,8126,31047,2121851,25003758,ADS,SepSeq,31.83797604701249
TCP_Linux_Server,57,12,684,38,7671,29070,2205087,26197556,ADS,SepSeq,34.26571134899859
TCP_Linux_Server,57,12,684,38,8197,32362,2029064,24096364,ADS,SepSeq,30.219971720987814
TCP_Linux_Server,57,12,684,40,7782,29074,2304844,27173844,ADS,SepSeq,32.06733260300825
TCP_Linux_Server,57,12,684,45,7964,32586,2404624,28153359,ADS,SepSeq,39.27507826399233
TCP_Linux_Server,57,12,684,37,7877,30378,2395252,28158251,ADS,SepSeq,31.989405162996263
TCP_Linux_Server,57,12,684,39,7901,30931,2215117,26195909,ADS,SepSeq,32.266098002000945
TCP_Linux_Server,57,12,684,40,7694,29581,2035185,24157202,ADS,SepSeq,30.868380480998894
TCP_Linux_Server,57,12,684,40,7981,31774,2123032,25196257,ADS,SepSeq,30.935036244991352
TCP_Linux_Server,57,12,684,38,7942,31415,2213694,26186017,ADS,SepSeq,37.302703408000525
TCP_Linux_Server,57,12,684,42,8018,29807,2126103,25225748,ADS,SepSeq,33.091454676992726
TCP_Linux_Server,57,12,684,39,7728,29799,2114385,25029222,ADS,SepSeq,29.93693057099881
TCP_Linux_Server,57,12,684,40,8015,31454,2116780,25234840,ADS,SepSeq,35.94736305301194
TCP_Linux_Server,57,12,684,39,7970,31884,2123741,25203584,ADS,SepSeq,32.43846848999965
TCP_Linux_Server,57,12,684,40,8353,31937,2125016,25214767,ADS,SepSeq,36.63122853299137
TCP_Linux_Server,57,12,684,42,7955,31338,2125658,25221563,ADS,SepSeq,35.85444005300815
TCP_Linux_Server,57,12,684,42,7891,30183,2123756,25202472,ADS,SepSeq,30.479332646005787
TCP_Linux_Server,57,12,684,37,7609,29770,2302893,27154349,ADS,SepSeq,33.18746204400668
TCP_Linux_Server,57,12,684,42,7709,32126,2123814,25203196,ADS,SepSeq,32.95262374001322
TCP_Linux_Server,57,12,684,36,8015,32277,2128302,25246965,ADS,SepSeq,32.29661360400496
TCP_Linux_Server,57,12,684,37,8161,32369,2124507,25211722,ADS,SepSeq,36.755117391992826
TCP_Linux_Server,57,12,684,41,7768,29036,2113194,25197580,ADS,SepSeq,33.69560297399585
TCP_Linux_Server,57,12,684,37,7894,27891,2127102,25236900,ADS,SepSeq,32.62047127899132
TCP_Linux_Server,57,12,684,41,7826,32106,2115677,25221237,ADS,SepSeq,32.979451220002375
TCP_Linux_Server,57,12,684,42,7912,31695,2205070,26196682,ADS,SepSeq,34.94385868999234
TCP_Linux_Server,57,12,684,37,8116,31355,2029796,24283732,ADS,SepSeq,32.169346064998535
TCP_Linux_Server,57,12,684,41,7531,29645,2217579,26222571,ADS,SepSeq,33.328111292998074
TCP_Linux_Server,57,12,684,39,8195,30931,2125409,25221584,ADS,SepSeq,34.82240575099422
TCP_Linux_Server,57,12,684,39,7853,29932,2025367,24240444,ADS,SepSeq,32.12009031500202
TCP_Linux_Server,57,12,684,39,8008,31630,2029824,24114484,ADS,SepSeq,35.09044454699324
TCP_Linux_Server,57,12,684,46,7738,28954,2124332,25029769,ADS,SepSeq,32.63925236099749
TCP_Linux_Server,57,12,684,36,7913,29414,2127614,25243024,ADS,SepSeq,32.67601882699819
TCP_Linux_Server,57,12,684,41,7689,28920,2305732,27182737,ADS,SepSeq,29.842460836007376
TCP_Linux_Server,57,12,684,38,8146,32484,2024065,24044775,ADS,SepSeq,30.901383358999738
TCP_Linux_Server,57,12,684,37,8006,31443,2124768,25212283,ADS,SepSeq,33.31782189098885
TCP_Linux_Server,57,12,684,38,7905,30092,2126859,25238086,ADS,SepSeq,31.938863924006
TCP_Linux_Server,57,12,684,39,7792,30191,2114327,25210009,ADS,SepSeq,31.093865838003694
TCP_Linux_Server,57,12,684,34,7968,32162,2121952,25185538,ADS,SepSeq,28.627390695997747
TCP_Linux_Server,57,12,684,41,7783,27881,2130173,25276014,ADS,SepSeq,36.17905549501302
TCP_Linux_Server,57,12,684,41,7800,28156,2114697,25213279,ADS,SepSeq,33.003065207012696
TCP_Linux_Server,57,12,684,40,7786,31003,2023539,24220761,ADS,SepSeq,30.889962800007197
TCP_Linux_Server,57,12,684,41,7672,29922,2125002,25214879,ADS,SepSeq,33.0151998729998
TCP_Linux_Server,57,12,684,42,7886,31396,2026592,24070806,ADS,SepSeq,32.85294372300268
TCP_Linux_Server,57,12,684,39,7770,31241,2115236,25217734,ADS,SepSeq,29.09029340199777
TCP_Linux_Server,57,12,684,40,8079,31690,2124837,25213775,ADS,SepSeq,31.131056787999114
TCP_Linux_Server,57,12,684,39,7854,30628,2215436,26199233,ADS,SepSeq,31.974231937987497
TCP_Linux_Server,57,12,684,40,7918,30909,2023632,24041224,ADS,SepSeq,30.841938162004226
TCP_Linux_Server,57,12,684,39,8038,29717,2123496,25198973,ADS,SepSeq,36.406523552010185
TCP_Linux_Server,57,12,684,40,8029,30463,2115071,25215932,ADS,SepSeq,30.049253163990215
TCP_Linux_Server,57,12,684,32,7642,31939,2113065,25196397,ADS,SepSeq,30.720541881993995
TCP_Linux_Server,57,12,684,38,7822,29376,2216425,26209792,ADS,SepSeq,30.169193208988872
TCP_Linux_Server,57,12,684,45,7568,30420,2025839,24061425,ADS,SepSeq,31.788200563998544
TCP_Linux_Server,57,12,684,38,7598,29300,2113563,25020653,ADS,SepSeq,32.198149468007614
TCP_Linux_Server,57,12,684,39,7869,30049,2205295,26198630,ADS,SepSeq,32.102311481008655
TCP_Linux_Server,57,12,684,42,7808,30822,2122572,25193916,ADS,SepSeq,32.62137436300691
TCP_Linux_Server,57,12,684,45,7782,32965,2208274,26227306,ADS,SepSeq,32.39168725600757
TCP_Linux_Server,57,12,684,35,7915,29318,2213958,26305108,ADS,SepSeq,33.54460350899899
TCP_Linux_Server,57,12,684,41,8139,32933,2219928,26258470,ADS,SepSeq,35.74777978200291
TCP_Linux_Server,57,12,684,42,8106,31050,2314462,27170133,ADS,SepSeq,34.814111291998415
TCP_Linux_Server,57,12,684,37,8182,31503,2225809,26312517,ADS,SepSeq,37.1221412110026
TCP_Linux_Server,57,12,684,38,8153,31144,2117779,25243039,ADS,SepSeq,32.67068923400075
TCP_Linux_Server,57,12,684,39,8203,30941,2023573,24041558,ADS,SepSeq,40.602883830986684
TCP_Linux_Server,57,12,684,39,15476,39088,2123669,25201328,Nothing,ADS,37.290527067001676
TCP_Linux_Server,57,12,684,38,14866,37497,2122963,25195045,Nothing,ADS,40.84970899199834
TCP_Linux_Server,57,12,684,39,14710,37606,2126562,25230241,Nothing,ADS,39.42712893699354
