model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,separation_rule,time,seed,tree_size
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006967032000829931,879,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0070159899987629615,930,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006983928997215116,968,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00705678899976192,995,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007009614000708098,1004,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007000525998591911,1005,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006997549997322494,1190,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007035181999526685,1205,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006971454000449739,1257,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007008825999946566,1320,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007069208000757499,1534,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007022204001259524,1541,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006965671000216389,1596,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006988633998844307,1607,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007010863999312278,1665,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0069567739992635325,1836,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007066952999593923,1989,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0069957809973857366,2015,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00701981599922874,2143,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0070181230003072415,2147,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00697554299767944,2199,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007008382999629248,2221,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0069710329989902675,2263,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006969521997234551,2283,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006979431000218028,2365,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007050775999232428,2370,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006986694999795873,2408,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00701111799935461,2495,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007025144001090666,2528,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006975749998673564,2554,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007012492998910602,2558,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007001666999713052,2561,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006951324998226482,2588,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007057987997541204,2610,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007020991000899812,2619,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007002455000474583,2679,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007029338001302676,2773,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006983141996897757,2816,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006982224000239512,2950,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007004914001299767,2966,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007030546999885701,2969,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0070159820024855435,2983,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00709920100052841,3044,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007028552998235682,3101,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006960321999940788,3131,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007104546999471495,3147,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0070159450006030966,3169,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007019564000074752,3209,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00693531200158759,3211,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007004721999692265,3213,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00701479200142785,3235,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006975986998440931,3265,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006992922000790713,3350,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006985276999330381,3383,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006970423000893788,3415,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007035118997009704,3444,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006979788002354326,3496,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006951007999305148,3528,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007066551002935739,3588,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00697588700131746,3658,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00697880200095824,3743,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006995437001023674,3769,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007079386999976123,3806,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006912593999004457,3809,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007026808998489287,3900,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006974735999392578,3980,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007013637998170452,4094,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006999432000156958,4179,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007033201000012923,4358,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006996897998760687,4370,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007001240999670699,4447,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0069827690022066236,4467,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007023053996817907,4535,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00701111799935461,4550,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.00703004600291024,4588,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006971540999074932,4632,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007011631001660135,4646,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.006988217999605695,4689,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007018103999143932,4782,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007038064002699684,4845,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007014409002294997,4948,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.007014588001766242,5102,100
OpenSSL_1.0.2_client_regular,6,7,42,6,60,230,0,0,ADS,ADS,0.0069770199988852255,5409,100
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.006443584999942686,81,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003524342002492631,100,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035377819986024406,158,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003499714999634307,216,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035147070011589676,245,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.00344530000074883,359,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035539089985832106,366,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035023700002057012,470,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035771270013356116,560,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035177700010535773,578,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003544057999533834,580,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034812459998647682,597,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035536159994080663,661,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003476034002233064,689,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035627950019261334,692,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035068899996986147,783,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003561205001460621,818,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003509470996505115,879,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003585344002203783,930,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003514157997415168,968,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003583893001632532,995,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035069339974143077,1004,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035161339983460493,1005,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003509848000248894,1190,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0036005029978696257,1205,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034995879977941513,1257,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003550572997482959,1320,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034949270011566114,1534,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003557447998900898,1541,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034732630010694265,1596,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.00356907199966372,1607,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003502109997498337,1665,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.00356075600211625,1836,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035051810009463225,1989,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035671340010594577,2015,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035035459986829665,2143,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003545763000147417,2147,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035153960016032215,2199,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003549583001586143,2221,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034863139990193304,2263,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035497860008035786,2283,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035303130025567953,2365,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035752650001086295,2370,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034961929995915852,2408,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035727129979932215,2495,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003509701000439236,2528,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035698909996426664,2554,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035372540005482733,2558,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035598910035332665,2561,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035033159983868245,2588,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003542340000421973,2610,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035203830011596438,2619,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003559149998181965,2679,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035159670005668886,2773,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003596145001210971,2816,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035144749999744818,2950,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035711320015252568,2966,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035346229997230694,2969,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035759450001933146,2983,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003508361001877347,3044,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003594377001718385,3101,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034936430020025,3131,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035541840006771963,3147,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034725529985735193,3169,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035524349987099413,3209,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003461539999989327,3211,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035828120016958565,3213,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035072040009254124,3235,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035804580002150033,3265,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034928160021081567,3350,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003553655002178857,3383,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034826890005206224,3415,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003551444002368953,3444,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034871219977503642,3496,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003564489001291804,3528,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034979650008608587,3588,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035356750013306737,3658,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034870750023401342,3743,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035182160027034115,3769,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035039670001424383,3806,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003580005002731923,3809,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035046890006924514,3900,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035593180000432767,3980,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003497508998407284,4094,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003563546997611411,4179,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.003558019998308737,4358,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003554050999809988,4370,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035079230001429096,4447,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035794949981209356,4467,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035214989984524436,4535,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003585275997465942,4550,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035228390006523114,4588,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.00355515399860451,4632,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0035149039977113716,4646,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035274510009912774,4689,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.00353066800016677,4782,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.003593818000808824,4845,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.00348975399901974,4948,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,88,308,0,0,Nothing,SepSeq,0.0035462890009512194,5102,92
OpenSSL_1.0.1j_client_regular,6,7,42,5,97,358,0,0,Nothing,SepSeq,0.0034851630007324275,5409,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003013137997186277,81,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030061099969316274,100,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003023615998245077,158,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0029971360017952975,216,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030145660020934884,245,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030300859980343375,359,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003441941997152753,366,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034206880009151064,470,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.00343565699949977,560,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003501770999719156,578,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.00341842299894779,580,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003427379997447133,597,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034451190003892407,661,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034465690005163196,689,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034584419991006143,692,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003431834000366507,783,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034438940019754227,818,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.00346272500246414,879,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034465839999029413,930,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034540920023573563,968,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034748210018733516,995,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034252559999004006,1004,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034508409989939537,1005,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0034432860011293087,1190,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003431943001487525,1205,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003102669998042984,1257,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030449900004896335,1320,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030271920004452113,1534,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030005309999978635,1541,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.002980723002110608,1596,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030583849984395783,1607,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003048745998967206,1665,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003000772001541918,1836,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.002997538998897653,1989,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003034569999726955,2015,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030186370022420306,2143,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030215039987524506,2147,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030279019993031397,2199,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030207739982870407,2221,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0029924859991297126,2263,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.00300565400175401,2283,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003019121999386698,2365,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.002999595002620481,2370,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003006263999850489,2408,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030221950000850484,2495,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0029826559984940104,2528,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030192900012480095,2554,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030432109997491352,2558,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030579470003431197,2561,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.003035216999705881,2588,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030139509981381707,2610,101
OpenSSL_1.0.1j_client_regular,6,7,42,5,72,281,0,0,SepSeq,SepSeq,0.0030414430002565496,2619,101
