name,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,ads_score,learning_algorithm,time,seed
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,457,130,18308,3773,0,lsharp_Nothing_SepSeq,0.010233761,3658
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,418,123,12322,2475,0,lsharp_Nothing_SepSeq,0.010582115,3743
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,420,118,20198,3997,0,lsharp_Nothing_SepSeq,0.011267196,3769
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,378,111,40764,6789,0,lsharp_Nothing_SepSeq,0.01264308,3806
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,354,104,16528,3351,0,lsharp_Nothing_SepSeq,0.009756715,3809
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,428,122,25668,5050,0,lsharp_Nothing_SepSeq,0.012139131,3900
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,418,120,15024,2949,0,lsharp_Nothing_SepSeq,0.008640865,3980
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,361,104,26100,4947,0,lsharp_Nothing_SepSeq,0.011484206,4094
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,383,111,17294,3466,0,lsharp_Nothing_SepSeq,0.008931875,4179
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,434,124,15287,3139,0,lsharp_Nothing_SepSeq,0.009807337,4358
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,418,119,6617,1393,0,lsharp_Nothing_SepSeq,0.008200918,4370
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,416,122,24003,4740,0,lsharp_Nothing_SepSeq,0.012647807,4447
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,452,128,11132,2309,0,lsharp_Nothing_SepSeq,0.00900574,4467
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,383,110,12288,2551,0,lsharp_Nothing_SepSeq,0.008226916,4535
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,386,115,4685,1029,0,lsharp_Nothing_SepSeq,0.008293519,4550
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,452,128,14633,3037,0,lsharp_Nothing_SepSeq,0.008924611,4588
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,381,112,6084,1197,0,lsharp_Nothing_SepSeq,0.008643515,4632
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,429,120,17790,3566,0,lsharp_Nothing_SepSeq,0.009214015,4646
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,386,112,23104,4725,0,lsharp_Nothing_SepSeq,0.011813697,4689
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,394,115,17740,3568,0,lsharp_Nothing_SepSeq,0.011714546,4782
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,412,116,8252,1682,0,lsharp_Nothing_SepSeq,0.00789995,4845
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,446,120,20998,4081,0,lsharp_Nothing_SepSeq,0.012980435,4948
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,427,122,16612,3346,0,lsharp_Nothing_SepSeq,0.009334729,5102
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,359,108,42655,7148,0,lsharp_Nothing_SepSeq,0.014471308,5409
OpenSSL_1.0.2_server_regular.dot,true,5,7,7,442,113,10097,2148,0,lsharp_Nothing_Ads,0.026296977,81
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,433,114,19601,3923,0,lsharp_Nothing_Ads,0.07268825,100
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,470,117,12452,2593,0,lsharp_Nothing_Ads,0.032865522,158
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,390,105,21226,3939,0,lsharp_Nothing_Ads,0.042685863,216
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,467,117,26944,5013,0,lsharp_Nothing_Ads,0.106704899,245
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,475,122,22041,4446,0,lsharp_Nothing_Ads,0.100354546,359
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,486,128,29104,5685,0,lsharp_Nothing_Ads,0.0571374,366
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,443,118,19185,3811,0,lsharp_Nothing_Ads,0.079060258,470
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,491,127,19347,3865,0,lsharp_Nothing_Ads,0.078353976,560
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,421,118,9953,1853,0,lsharp_Nothing_Ads,0.056623095,578
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,459,121,18116,3693,0,lsharp_Nothing_Ads,0.043919198,580
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,507,130,14937,2964,0,lsharp_Nothing_Ads,0.06004445,597
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,467,122,23878,4623,0,lsharp_Nothing_Ads,0.05825189,661
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,327,100,41071,6784,0,lsharp_Nothing_Ads,0.073508672,689
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,437,114,10698,2183,0,lsharp_Nothing_Ads,0.055207616,692
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,459,117,21234,4313,0,lsharp_Nothing_Ads,0.075284762,783
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,440,116,19126,3742,0,lsharp_Nothing_Ads,0.056889435,818
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,417,108,21967,4331,0,lsharp_Nothing_Ads,0.091483175,879
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,487,123,14052,2869,0,lsharp_Nothing_Ads,0.065245608,930
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,326,95,39890,6583,0,lsharp_Nothing_Ads,0.075872443,968
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,463,119,21525,4369,0,lsharp_Nothing_Ads,0.064789318,995
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,409,116,13067,2557,0,lsharp_Nothing_Ads,0.065842305,1004
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,341,101,41700,6949,0,lsharp_Nothing_Ads,0.047223737,1005
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,470,119,22312,4424,0,lsharp_Nothing_Ads,0.078555206,1190
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,437,116,22820,4726,0,lsharp_Nothing_Ads,0.05058275,1205
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,454,118,23722,4855,0,lsharp_Nothing_Ads,0.062061641,1257
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,306,92,25549,4923,0,lsharp_Nothing_Ads,0.089608168,1320
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,421,109,15714,3252,0,lsharp_Nothing_Ads,0.056652855,1534
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,427,118,7302,1605,0,lsharp_Nothing_Ads,0.021698979,1541
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,452,115,25179,4939,0,lsharp_Nothing_Ads,0.098552854,1596
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,357,104,35277,5687,0,lsharp_Nothing_Ads,0.052432759,1607
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,454,122,21524,4196,0,lsharp_Nothing_Ads,0.054215765,1665
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,423,115,23900,4633,0,lsharp_Nothing_Ads,0.040046807,1836
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,453,116,20935,4137,0,lsharp_Nothing_Ads,0.069385798,1989
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,481,117,20312,4174,0,lsharp_Nothing_Ads,0.107082151,2015
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,447,115,20621,4101,0,lsharp_Nothing_Ads,0.08387,2143
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,404,110,8481,1735,0,lsharp_Nothing_Ads,0.023503324,2147
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,371,104,20977,4227,0,lsharp_Nothing_Ads,0.050331474,2199
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,463,123,29020,5465,0,lsharp_Nothing_Ads,0.078576557,2221
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,496,126,17343,3515,0,lsharp_Nothing_Ads,0.06713082,2263
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,428,118,10133,2005,0,lsharp_Nothing_Ads,0.028539315,2283
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,451,117,19257,3887,0,lsharp_Nothing_Ads,0.08825291,2365
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,482,126,18630,3553,0,lsharp_Nothing_Ads,0.040885421,2370
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,453,116,22613,4127,0,lsharp_Nothing_Ads,0.065618547,2408
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,461,126,19346,3881,0,lsharp_Nothing_Ads,0.054797626,2495
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,409,110,22394,4233,0,lsharp_Nothing_Ads,0.072329913,2528
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,347,102,42153,7062,0,lsharp_Nothing_Ads,0.097390641,2554
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,502,126,24369,4663,0,lsharp_Nothing_Ads,0.09712115,2558
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,411,107,18540,3618,0,lsharp_Nothing_Ads,0.091347792,2561
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,437,110,20129,3957,0,lsharp_Nothing_Ads,0.074467708,2588
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,417,114,24861,4858,0,lsharp_Nothing_Ads,0.053103317,2610
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,504,129,14897,2952,0,lsharp_Nothing_Ads,0.037078665,2619
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,407,107,20732,4123,0,lsharp_Nothing_Ads,0.068628665,2679
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,397,112,13079,2431,0,lsharp_Nothing_Ads,0.081985832,2773
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,449,118,24316,4871,0,lsharp_Nothing_Ads,0.056887382,2816
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,407,112,11303,2336,0,lsharp_Nothing_Ads,0.044922268,2950
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,532,138,6497,1161,0,lsharp_Nothing_Ads,0.036904787,2966
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,334,95,41705,6951,0,lsharp_Nothing_Ads,0.05450341,2969
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,407,105,21059,4257,0,lsharp_Nothing_Ads,0.079074132,2983
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,437,112,24206,4717,0,lsharp_Nothing_Ads,0.086072206,3044
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,474,123,21219,4144,0,lsharp_Nothing_Ads,0.047298258,3101
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,398,110,27267,5265,0,lsharp_Nothing_Ads,0.071791464,3131
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,498,126,19697,3974,0,lsharp_Nothing_Ads,0.084637774,3147
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,430,113,22834,4610,0,lsharp_Nothing_Ads,0.055442169,3169
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,481,121,23204,4531,0,lsharp_Nothing_Ads,0.068130787,3209
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,506,129,21279,3987,0,lsharp_Nothing_Ads,0.068993513,3211
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,458,118,10839,1977,0,lsharp_Nothing_Ads,0.039291733,3213
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,473,122,27974,5405,0,lsharp_Nothing_Ads,0.11155304,3235
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,408,110,27391,5146,0,lsharp_Nothing_Ads,0.07989312,3265
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,468,118,13265,2705,0,lsharp_Nothing_Ads,0.099023252,3350
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,428,114,15959,3106,0,lsharp_Nothing_Ads,0.036571619,3383
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,394,107,24851,5041,0,lsharp_Nothing_Ads,0.074076433,3415
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,295,92,42235,7078,0,lsharp_Nothing_Ads,0.111027237,3444
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,395,106,16573,3273,0,lsharp_Nothing_Ads,0.050421472,3496
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,377,114,28212,5533,0,lsharp_Nothing_Ads,0.065749039,3528
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,337,98,26355,5196,0,lsharp_Nothing_Ads,0.065212449,3588
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,464,123,18303,3772,0,lsharp_Nothing_Ads,0.039247026,3658
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,422,115,28930,5512,0,lsharp_Nothing_Ads,0.059909693,3743
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,440,117,20180,3994,0,lsharp_Nothing_Ads,0.048834136,3769
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,404,112,19423,3917,0,lsharp_Nothing_Ads,0.051748062,3806
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,416,109,22244,4441,0,lsharp_Nothing_Ads,0.092084123,3809
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,423,117,25663,5049,0,lsharp_Nothing_Ads,0.069108548,3900
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,487,124,17559,3445,0,lsharp_Nothing_Ads,0.06202755,3980
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,401,107,26079,4944,0,lsharp_Nothing_Ads,0.074635184,4094
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,396,104,19055,3808,0,lsharp_Nothing_Ads,0.077771324,4179
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,442,118,27430,5195,0,lsharp_Nothing_Ads,0.084162796,4358
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,449,118,11454,2126,0,lsharp_Nothing_Ads,0.035046228,4370
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,495,126,23969,4734,0,lsharp_Nothing_Ads,0.091203402,4447
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,486,122,14901,3076,0,lsharp_Nothing_Ads,0.034583324,4467
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,396,104,12288,2551,0,lsharp_Nothing_Ads,0.032341979,4535
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,417,114,5995,1280,0,lsharp_Nothing_Ads,0.031685404,4550
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,479,126,14628,3036,0,lsharp_Nothing_Ads,0.05472237,4588
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,401,114,8043,1613,0,lsharp_Nothing_Ads,0.036881401,4632
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,439,115,30460,5670,0,lsharp_Nothing_Ads,0.105416193,4646
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,392,107,23089,4722,0,lsharp_Nothing_Ads,0.06513247,4689
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,434,109,17728,3566,0,lsharp_Nothing_Ads,0.097687846,4782
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,438,115,13632,2632,0,lsharp_Nothing_Ads,0.051886319,4845
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,456,113,20981,4078,0,lsharp_Nothing_Ads,0.073839105,4948
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,354,107,22999,4582,0,lsharp_Nothing_Ads,0.085799721,5102
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,305,92,41855,6950,0,lsharp_Nothing_Ads,0.062484926,5409
OpenSSL_1.0.2_server_regular.dot,true,5,7,7,310,82,10097,2148,0,lsharp_SepSeq_SepSeq,0.008636742,81
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,353,101,19797,3970,0,lsharp_SepSeq_SepSeq,0.013189997,100
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,354,96,12452,2593,0,lsharp_SepSeq_SepSeq,0.01019091,158
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,306,84,12028,2520,0,lsharp_SepSeq_SepSeq,0.008968872,216
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,357,97,27007,5023,0,lsharp_SepSeq_SepSeq,0.014732511,245
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,348,96,22064,4450,0,lsharp_SepSeq_SepSeq,0.013117446,359
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,368,103,29159,5695,0,lsharp_SepSeq_SepSeq,0.012225079,366
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,352,95,19185,3811,0,lsharp_SepSeq_SepSeq,0.013628073,470
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,351,99,19400,3875,0,lsharp_SepSeq_SepSeq,0.009357966,560
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,341,95,41760,6963,0,lsharp_SepSeq_SepSeq,0.011849721,578
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,336,91,9949,2095,0,lsharp_SepSeq_SepSeq,0.00853004,580
OpenSSL_1.0.2_server_regular.dot,true,5,7,7,360,100,9521,1989,0,lsharp_SepSeq_SepSeq,0.007563223,597
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,374,103,24250,4712,0,lsharp_SepSeq_SepSeq,0.011501781,661
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,362,98,41368,6865,0,lsharp_SepSeq_SepSeq,0.011633399,689
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,295,83,10709,2185,0,lsharp_SepSeq_SepSeq,0.007971327,692
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,319,91,13296,2785,0,lsharp_SepSeq_SepSeq,0.009106432,783
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,353,96,19142,3745,0,lsharp_SepSeq_SepSeq,0.011199052,818
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,320,89,15409,3059,0,lsharp_SepSeq_SepSeq,0.008574614,879
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,347,93,14063,2871,0,lsharp_SepSeq_SepSeq,0.009816009,930
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,307,85,39905,6585,0,lsharp_SepSeq_SepSeq,0.013932029,968
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,349,96,7035,1448,0,lsharp_SepSeq_SepSeq,0.008272016,995
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,319,88,42077,7042,0,lsharp_SepSeq_SepSeq,0.011379585,1004
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,311,86,41932,7006,0,lsharp_SepSeq_SepSeq,0.013921822,1005
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,389,107,15709,3239,0,lsharp_SepSeq_SepSeq,0.008765898,1190
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,342,93,22830,4728,0,lsharp_SepSeq_SepSeq,0.011318339,1205
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,336,93,14431,2977,0,lsharp_SepSeq_SepSeq,0.008728619,1257
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,316,85,14573,2998,0,lsharp_SepSeq_SepSeq,0.008762172,1320
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,323,90,15665,3244,0,lsharp_SepSeq_SepSeq,0.009241474,1534
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,338,93,7302,1605,0,lsharp_SepSeq_SepSeq,0.008789525,1541
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,332,94,25369,4985,0,lsharp_SepSeq_SepSeq,0.01276591,1596
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,317,90,35292,5689,0,lsharp_SepSeq_SepSeq,0.010968074,1607
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,349,94,7219,1453,0,lsharp_SepSeq_SepSeq,0.008156558,1665
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,338,90,9959,1991,0,lsharp_SepSeq_SepSeq,0.008043561,1836
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,368,97,20951,4140,0,lsharp_SepSeq_SepSeq,0.012492845,1989
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,336,93,17636,3633,0,lsharp_SepSeq_SepSeq,0.010125627,2015
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,366,97,17832,3573,0,lsharp_SepSeq_SepSeq,0.009215133,2143
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,313,88,8481,1735,0,lsharp_SepSeq_SepSeq,0.007925626,2147
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,312,90,20984,4228,0,lsharp_SepSeq_SepSeq,0.012573108,2199
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,365,104,15115,3003,0,lsharp_SepSeq_SepSeq,0.007975565,2221
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,373,100,17359,3518,0,lsharp_SepSeq_SepSeq,0.009781585,2263
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,350,98,6585,1373,0,lsharp_SepSeq_SepSeq,0.010473683,2283
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,310,87,19268,3889,0,lsharp_SepSeq_SepSeq,0.008799603,2365
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,392,107,5855,1189,0,lsharp_SepSeq_SepSeq,0.008411244,2370
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,332,88,22658,4134,0,lsharp_SepSeq_SepSeq,0.010624521,2408
OpenSSL_1.0.2_server_regular.dot,true,5,7,7,393,102,10782,2178,0,lsharp_SepSeq_SepSeq,0.007883356,2495
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,319,89,22431,4239,0,lsharp_SepSeq_SepSeq,0.011546021,2528
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,297,83,42161,7063,0,lsharp_SepSeq_SepSeq,0.011348903,2554
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,381,102,24407,4669,0,lsharp_SepSeq_SepSeq,0.011915355,2558
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,295,83,14786,2927,0,lsharp_SepSeq_SepSeq,0.008226396,2561
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,335,91,24665,4810,0,lsharp_SepSeq_SepSeq,0.012204203,2588
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,318,89,6027,1230,0,lsharp_SepSeq_SepSeq,0.007366331,2610
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,402,109,14915,2955,0,lsharp_SepSeq_SepSeq,0.011997536,2619
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,293,83,20713,4118,0,lsharp_SepSeq_SepSeq,0.011991095,2679
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,343,96,33845,5327,0,lsharp_SepSeq_SepSeq,0.011220454,2773
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,344,94,8778,1852,0,lsharp_SepSeq_SepSeq,0.007822939,2816
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,316,89,11308,2337,0,lsharp_SepSeq_SepSeq,0.008980017,2950
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,445,119,6521,1165,0,lsharp_SepSeq_SepSeq,0.00980008,2966
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,313,85,40157,6648,0,lsharp_SepSeq_SepSeq,0.013011647,2969
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,334,89,19398,3936,0,lsharp_SepSeq_SepSeq,0.008774571,2983
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,327,94,24233,4721,0,lsharp_SepSeq_SepSeq,0.011919945,3044
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,363,98,21255,4150,0,lsharp_SepSeq_SepSeq,0.011263781,3101
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,310,88,27687,5370,0,lsharp_SepSeq_SepSeq,0.011848683,3131
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,367,98,17466,3600,0,lsharp_SepSeq_SepSeq,0.009222549,3147
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,331,90,17051,3473,0,lsharp_SepSeq_SepSeq,0.007949302,3169
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,405,111,16486,3250,0,lsharp_SepSeq_SepSeq,0.008420821,3209
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,403,111,21342,3998,0,lsharp_SepSeq_SepSeq,0.0123911,3211
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,343,93,5664,1112,0,lsharp_SepSeq_SepSeq,0.007538132,3213
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,327,90,27990,5408,0,lsharp_SepSeq_SepSeq,0.015031842,3235
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,289,79,27760,5235,0,lsharp_SepSeq_SepSeq,0.012050775,3265
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,330,91,13276,2707,0,lsharp_SepSeq_SepSeq,0.007979169,3350
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,270,77,7983,1703,0,lsharp_SepSeq_SepSeq,0.006787463,3383
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,292,79,11888,2464,0,lsharp_SepSeq_SepSeq,0.008025985,3415
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,304,88,37865,6156,0,lsharp_SepSeq_SepSeq,0.011382509,3444
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,344,92,16685,3301,0,lsharp_SepSeq_SepSeq,0.011827662,3496
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,320,93,28217,5534,0,lsharp_SepSeq_SepSeq,0.012439565,3528
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,290,82,26355,5196,0,lsharp_SepSeq_SepSeq,0.013299298,3588
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,353,95,18259,3766,0,lsharp_SepSeq_SepSeq,0.010898461,3658
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,338,95,12322,2475,0,lsharp_SepSeq_SepSeq,0.008979639,3743
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,320,87,14899,3016,0,lsharp_SepSeq_SepSeq,0.009054739,3769
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,302,86,40764,6789,0,lsharp_SepSeq_SepSeq,0.010808779,3806
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,292,82,16528,3351,0,lsharp_SepSeq_SepSeq,0.008677111,3809
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,318,88,25668,5050,0,lsharp_SepSeq_SepSeq,0.012092237,3900
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,342,93,15024,2949,0,lsharp_SepSeq_SepSeq,0.009528952,3980
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,297,82,26100,4947,0,lsharp_SepSeq_SepSeq,0.011398572,4094
OpenSSL_1.0.2_server_regular.dot,true,6,7,7,310,85,17294,3466,0,lsharp_SepSeq_SepSeq,0.010095222,4179
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,330,89,27469,5201,0,lsharp_SepSeq_SepSeq,0.012495014,4358
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,330,90,11475,2129,0,lsharp_SepSeq_SepSeq,0.011597934,4370
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,345,97,24003,4740,0,lsharp_SepSeq_SepSeq,0.013043117,4447
OpenSSL_1.0.2_server_regular.dot,true,7,7,7,368,98,14907,3077,0,lsharp_SepSeq_SepSeq,0.011946699,4467
