model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_steps,learn_resets,test_steps,test_resets,extension_rule,separation_rule,time
OpenSSL_1.0.2_server_regular,7,7,49,6,545,140,50969,8838,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,551,137,50938,8832,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,612,155,50979,8847,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,552,140,50982,8845,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,569,141,51221,8891,ADS,SEPSEQ,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,560,141,51107,8866,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,564,142,51037,8851,ADS,SEPSEQ,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,557,139,50950,8836,ADS,SEPSEQ,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,552,140,51067,8865,ADS,SEPSEQ,0.03200
OpenSSL_1.0.2_server_regular,7,7,49,6,355,107,50950,8829,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,366,108,50933,8834,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,642,153,50986,8847,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,5,353,106,51105,8861,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,7,423,119,51007,8849,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,462,121,51043,8851,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,368,107,50976,8833,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,51156,8883,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,592,147,50988,8850,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,437,122,51080,8864,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,657,155,51144,8867,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,7,478,124,51078,8864,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,547,142,51057,8852,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,418,123,50923,8832,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,661,157,50882,8820,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,4,442,118,50941,8836,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,5,649,153,50936,8832,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,639,153,51107,8869,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,51066,8856,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,409,113,51070,8857,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,51165,8875,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,630,152,50911,8832,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,520,133,50974,8841,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,674,159,50816,8806,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,5,553,137,51062,8863,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,427,119,51087,8860,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,377,110,50989,8845,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,574,141,51078,8857,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,7,412,116,51075,8862,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,648,153,50998,8842,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,5,380,110,51108,8867,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,653,156,51048,8850,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,50935,8836,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,447,119,51124,8867,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,380,111,50765,8809,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,366,108,50947,8835,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,380,110,51073,8858,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,642,153,51097,8864,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,6,468,129,50935,8832,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,4,433,116,50937,8838,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,661,160,50950,8840,NOTHING,ADS,0.02400
OpenSSL_1.0.2_server_regular,7,7,49,6,526,139,51058,8856,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,577,146,51052,8849,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,366,108,50906,8829,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,613,149,50993,8849,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,647,154,51072,8862,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,635,150,50953,8832,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,6,520,138,50985,8844,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,621,149,51132,8875,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,4,528,137,51014,8853,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,356,108,51027,8856,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,659,157,51056,8860,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,433,121,51099,8865,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,396,119,51076,8859,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,419,118,51174,8888,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,621,153,50909,8834,NOTHING,ADS,0.02400
OpenSSL_1.0.2_server_regular,7,7,49,5,382,111,51091,8860,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,662,161,50998,8844,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,668,159,50944,8831,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,6,647,160,50944,8834,NOTHING,ADS,0.02400
OpenSSL_1.0.2_server_regular,7,7,49,6,443,119,50950,8827,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,371,108,51010,8843,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,438,122,50981,8846,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,374,109,50970,8846,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,622,150,50959,8842,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,589,149,50994,8839,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,438,125,50977,8842,NOTHING,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,392,110,50902,8828,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,383,111,50961,8830,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,438,121,50907,8831,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,374,108,50911,8825,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,572,139,50998,8851,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,376,109,51043,8852,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,51043,8855,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,477,128,50910,8827,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,442,124,50937,8832,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,665,163,51049,8856,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,6,596,149,50984,8844,NOTHING,ADS,0.02400
OpenSSL_1.0.2_server_regular,7,7,49,5,380,110,50959,8842,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,378,110,50948,8837,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,446,124,50951,8835,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,365,106,50888,8821,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,619,149,50909,8832,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,6,512,130,50974,8840,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,5,371,108,50964,8838,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,424,116,50959,8841,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,456,121,50952,8834,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,415,116,50989,8841,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,451,125,51037,8858,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,501,134,51023,8858,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,629,156,51116,8871,NOTHING,ADS,0.02400
OpenSSL_1.0.2_server_regular,7,7,49,6,637,153,51094,8863,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,6,414,119,51172,8882,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,592,148,50961,8831,NOTHING,ADS,0.02300
OpenSSL_1.0.2_server_regular,7,7,49,6,684,166,50891,8834,NOTHING,ADS,0.02600
OpenSSL_1.0.2_server_regular,7,7,49,5,378,110,51026,8844,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,659,155,51055,8863,NOTHING,ADS,0.02500
OpenSSL_1.0.2_server_regular,7,7,49,5,366,107,51058,8855,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,479,130,50937,8837,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,5,375,109,51142,8872,NOTHING,ADS,0.02200
OpenSSL_1.0.2_server_regular,7,7,49,6,437,128,50899,8829,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,5,317,95,51021,8850,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,428,126,51039,8848,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,320,96,51064,8861,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,436,128,51045,8854,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,316,95,50989,8839,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,314,94,50997,8853,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,312,94,51053,8862,NOTHING,SEPSEQ,0.01600
OpenSSL_1.0.2_server_regular,7,7,49,6,312,94,51106,8873,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,326,97,51007,8851,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,320,96,51085,8864,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,7,296,91,51054,8861,NOTHING,SEPSEQ,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,314,97,50947,8835,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,426,125,50969,8838,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,307,94,50933,8828,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,330,98,50908,8822,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,294,93,51093,8867,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,322,96,51169,8887,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,456,132,51081,8868,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,326,98,50903,8824,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,313,96,50946,8834,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,317,95,51093,8865,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,436,129,50998,8848,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,7,316,94,51094,8867,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,321,96,51015,8852,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,472,132,51060,8855,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,318,95,50903,8823,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,307,94,51020,8849,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,5,311,94,50991,8843,NOTHING,SEPSEQ,0.01600
OpenSSL_1.0.2_server_regular,7,7,49,6,414,123,51034,8853,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,423,124,51161,8887,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,421,125,50971,8842,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,414,124,51071,8858,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,319,95,50938,8839,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,7,315,94,50986,8839,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,445,130,50973,8839,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,319,95,50931,8823,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,303,92,51035,8849,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,428,126,50877,8816,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,313,94,50888,8822,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,317,95,51095,8867,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,330,98,50946,8835,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,5,469,131,51089,8858,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,419,124,51068,8862,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,307,93,51033,8850,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,7,311,93,51006,8851,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,318,95,51017,8847,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,427,126,50949,8834,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,5,317,95,50965,8833,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,324,97,51156,8878,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,308,92,51063,8856,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,319,95,50944,8836,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,330,98,50956,8841,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,320,96,51027,8849,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,433,128,51201,8891,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,304,93,51041,8853,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,7,308,94,51075,8859,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,315,95,51034,8855,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,325,97,51035,8863,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,319,95,50942,8841,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,325,97,50963,8839,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,5,441,129,51026,8856,NOTHING,SEPSEQ,0.01600
OpenSSL_1.0.2_server_regular,7,7,49,6,317,96,51002,8854,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,321,96,51052,8853,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,310,94,50919,8836,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,336,100,50895,8830,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,328,98,51053,8848,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,7,314,93,51253,8898,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,318,96,50906,8818,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,327,98,50978,8841,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,316,95,51112,8871,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,442,129,51006,8853,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,304,93,51123,8874,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,314,94,51102,8866,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,5,316,95,51056,8861,NOTHING,SEPSEQ,0.01600
OpenSSL_1.0.2_server_regular,7,7,49,6,313,95,51176,8878,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,442,129,51008,8850,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,427,126,50982,8839,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,302,92,51071,8868,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,309,94,51040,8849,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,323,96,51059,8861,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,306,93,51025,8854,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,323,96,51100,8870,NOTHING,SEPSEQ,0.01600
OpenSSL_1.0.2_server_regular,7,7,49,6,465,131,50974,8843,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,334,99,50948,8834,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,5,322,96,50960,8844,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,434,127,50899,8827,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,323,96,51071,8858,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,320,96,50870,8816,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,7,319,95,51126,8870,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,330,98,50883,8831,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,313,95,51102,8865,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,440,128,51045,8865,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,320,95,50894,8821,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,325,96,51105,8871,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,326,97,51066,8864,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,7,312,94,50984,8850,NOTHING,SEPSEQ,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,308,92,51047,8852,NOTHING,SEPSEQ,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,432,127,50829,8814,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,424,125,50987,8842,NOTHING,SEPSEQ,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,345,92,51141,8873,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,371,92,51051,8861,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,333,87,51029,8855,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,298,80,51032,8852,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,328,87,51234,8895,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,362,98,50972,8838,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,328,86,51046,8857,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,335,90,50986,8841,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,346,94,51021,8855,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,329,85,51010,8842,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,294,79,50931,8837,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,293,80,51029,8856,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,443,108,50874,8823,SEPSEQ,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,299,84,50996,8839,SEPSEQ,ADS,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,407,104,50992,8853,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,5,312,85,51042,8854,SEPSEQ,ADS,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,6,331,89,51105,8862,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,386,94,51075,8863,SEPSEQ,ADS,0.02100
OpenSSL_1.0.2_server_regular,7,7,49,6,346,89,51053,8862,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,354,89,50972,8839,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,355,91,50889,8830,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,348,89,51004,8846,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,5,364,91,50987,8849,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,327,86,51109,8868,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,322,83,51011,8848,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,349,90,50980,8845,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,7,305,82,51060,8849,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,281,75,51164,8879,SEPSEQ,ADS,0.01800
OpenSSL_1.0.2_server_regular,7,7,49,7,320,83,51034,8847,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,337,87,51003,8852,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,5,366,94,50964,8844,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,286,81,51121,8880,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,5,355,93,50948,8832,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,308,83,50969,8837,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,5,274,77,50932,8832,SEPSEQ,ADS,0.01700
OpenSSL_1.0.2_server_regular,7,7,49,6,329,83,51040,8851,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,386,99,51110,8866,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,374,93,51144,8877,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,289,79,51279,8913,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,387,96,50908,8827,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,385,99,51090,8858,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,328,85,51113,8870,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,352,92,51052,8864,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,364,91,51171,8880,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,293,82,50946,8840,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,302,81,51008,8851,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,304,79,50963,8849,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,355,92,51063,8851,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,364,90,50971,8843,SEPSEQ,ADS,0.02000
OpenSSL_1.0.2_server_regular,7,7,49,6,328,85,50998,8843,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,346,95,50862,8818,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,337,85,51096,8861,SEPSEQ,ADS,0.01900
OpenSSL_1.0.2_server_regular,7,7,49,6,354,90,51051,8858,SEPSEQ,ADS,0.02000
